Kota/Kabupaten,Kecamatan,Nama Sekolah,NPSN,BP,Status,Tahun Akreditasi,Nilai Akreditasi,Peringkat Akreditasi,Last Sync,Jml Sync,PD,Rombel,Guru,Pegawai,R. Kelas,R. Lab,R. Perpus
Jakarta Barat,Kembangan,TK ISLAM NURUL IMAN,20110996,TK,Swasta,0,0,,2023-01-30 12:38:37,2,29,3,3,2,3,0,0
Jakarta Barat,Kembangan,TK ISLAM QUBA,69856820,TK,Swasta,0,0,,2023-02-20 16:42:34,9,43,4,4,1,4,0,1
Jakarta Barat,Kembangan,TK ISLAM TERPADU RAUDHATUL ULUM,69892692,TK,Swasta,0,0,,2023-01-31 10:21:57,4,29,2,1,1,3,0,1
Jakarta Barat,Kembangan,TK IT A BA TA SRENGSENG,20111306,TK,Swasta,0,0,,2023-03-02 15:17:00,5,53,4,8,2,7,1,0
Jakarta Barat,Kembangan,TK IT Al Hujjah,69832173,TK,Swasta,0,0,,2023-01-19 16:36:28,3,50,3,4,1,3,0,0
Jakarta Barat,Kembangan,TK IT Citra Az Zahra,69790676,TK,Swasta,0,0,,2023-02-27 11:54:27,9,98,8,10,1,8,0,0
Jakarta Barat,Kembangan,TK JAKARTA ISLAMIC SCHOOL,69892605,TK,Swasta,0,0,,2023-01-26 14:07:23,2,57,5,9,3,6,0,0
Jakarta Barat,Kembangan,TK Kartini,69790683,TK,Swasta,0,0,,2023-01-22 07:46:35,4,26,2,0,1,1,0,1
Jakarta Barat,Kembangan,TK KASIH BUNDA,20111019,TK,Swasta,0,0,,2023-02-10 14:02:52,2,20,2,3,2,2,0,0
Jakarta Barat,Kembangan,TK KELAPA GADING,20111023,TK,Swasta,0,0,,2023-01-26 08:16:32,2,9,2,1,2,2,0,0
Jakarta Barat,Kembangan,TK KID GRO,20111034,TK,Swasta,0,0,,2023-02-13 12:04:47,3,8,2,2,1,5,0,0
Jakarta Barat,Kembangan,TK KINDERFIELD PRE SCHOOL,69981529,TK,Swasta,0,0,,2023-01-19 15:33:36,1,76,6,8,2,6,0,1
Jakarta Barat,Kembangan,TK KINDERFIELD PRE-SCHOOL,20112527,TK,Swasta,0,0,,2023-03-04 08:46:15,7,115,6,10,3,6,0,1
Jakarta Barat,Kembangan,TK Kristen IPEKA Puri,20110986,TK,Swasta,0,0,,2023-02-17 14:06:59,3,152,6,12,2,8,0,0
Jakarta Barat,Kembangan,TK Kristen Samaria,69790707,TK,Swasta,0,0,,2023-01-19 08:42:26,3,15,2,2,2,2,0,0
Jakarta Barat,Kembangan,TK LAZUARDI CORDOVA GIS,69908926,TK,Swasta,0,0,,2023-01-29 13:56:25,5,21,2,6,3,3,0,0
Jakarta Barat,Kembangan,TK MAKARIOS,20111050,TK,Swasta,0,0,,2023-02-17 15:35:03,7,48,5,11,2,7,0,0
Jakarta Barat,Kembangan,TK MIFTAHUL FALAH,20177808,TK,Swasta,0,0,,2023-02-06 11:03:35,6,18,2,3,2,2,0,0
Jakarta Barat,Kembangan,TK MITRA BHAKTI,69856819,TK,Swasta,0,0,,2023-01-30 08:50:39,2,15,1,2,1,2,0,0
Jakarta Barat,Kembangan,TK NOTRE DAME,20111077,TK,Swasta,0,0,,2023-01-20 11:04:12,2,108,7,13,2,14,1,1
Jakarta Barat,Kembangan,TK NUR INTAN,20111081,TK,Swasta,0,0,,2023-01-22 17:08:25,2,26,2,1,2,3,0,1
Jakarta Barat,Kembangan,TK PARKIT,20111095,TK,Swasta,0,0,,2022-08-31 15:17:42,0,0,0,1,2,0,0,0
Jakarta Barat,Kembangan,TK PETRA,20111208,TK,Swasta,0,0,,2023-02-28 21:08:42,8,30,3,6,1,3,0,0
Jakarta Barat,Kembangan,TK PLAYFIELD,69971496,TK,Swasta,0,0,,2023-02-28 11:19:50,4,49,2,7,1,11,0,1
Jakarta Barat,Kembangan,TK RAFA,69908074,TK,Swasta,0,0,,2023-01-29 12:07:24,2,15,2,3,2,4,0,0
Jakarta Barat,Kembangan,TK RAFFLES CHRISTIAN SCHOOL (RICS),69923299,TK,Swasta,0,0,,2023-03-02 14:35:19,4,27,2,2,5,4,0,0
Jakarta Barat,Kembangan,TK REGINA CAELI,20111227,TK,Swasta,0,0,,2023-03-07 15:03:42,6,19,2,3,1,5,0,0
Jakarta Barat,Kembangan,TK RISANTI IV,20111242,TK,Swasta,0,0,,2023-02-17 08:50:58,3,28,2,2,3,3,0,1
Jakarta Barat,Kembangan,TK ROUDHATUL JANNAH,69911627,TK,Swasta,0,0,,2022-10-09 19:55:42,0,0,0,3,1,0,0,0
Jakarta Barat,Kembangan,TK SAINT JOHNS SCHOOL,69909406,TK,Swasta,0,0,,2023-03-01 09:08:39,7,56,4,10,2,6,0,1
Jakarta Barat,Kembangan,TK Springfield,90101071,TK,Swasta,0,0,,2022-09-01 14:53:05,0,0,0,6,1,0,0,0
Jakarta Barat,Kembangan,TK SUMPAH PEMUDA,69856817,TK,Swasta,0,0,,2023-01-27 15:27:12,2,42,2,2,1,2,0,0
Jakarta Barat,Kembangan,TK TUNAS MELATI,20111288,TK,Swasta,0,0,,2023-01-31 11:37:28,2,49,3,5,2,3,0,0
Jakarta Barat,Kembangan,TK Tunas Muda School,90101077,TK,Swasta,0,0,,2023-02-02 11:56:39,3,38,2,6,2,3,0,1
Jakarta Barat,Kembangan,TK TUTOR TIME,69892505,TK,Swasta,0,0,,2023-01-30 14:39:27,3,27,2,8,4,14,0,0
Jakarta Barat,Kembangan,TKIT Fitrah Tunas Bangsa,70036734,TK,Swasta,0,0,,,0,0,0,3,1,0,0,0
Jakarta Barat,Kembangan,TKS HIGH SCOPE INDONESIA UNIT ALFA INDAH,69856813,TK,Swasta,0,0,,2023-01-25 07:58:32,2,20,1,2,1,2,0,1
Jakarta Barat,Kembangan,KB NEGERI 06 MERUYA UTARA,69939827,KB,Negeri,0,0,,2022-08-12 11:59:56,0,0,0,4,1,0,0,0
Jakarta Barat,Kembangan,BKB PAUD WIJAYA KUSUMA,69903861,KB,Swasta,0,0,,2023-03-08 21:25:41,2,24,3,3,2,3,0,0
Jakarta Barat,Kembangan,KB  AL HADI TAMAN ARIES,69970410,KB,Swasta,0,0,,2022-08-23 15:41:46,0,0,0,5,1,0,0,0
Jakarta Barat,Kembangan,KB BEE AUDI,69856713,KB,Swasta,0,0,,2023-03-08 20:44:17,2,48,4,5,3,3,0,0
Jakarta Barat,Kembangan,KB IBNU SHINA,69856715,KB,Swasta,0,0,,2023-01-19 10:04:08,3,20,3,2,2,3,0,0
Jakarta Barat,Kembangan,KB IPEKA Intergrated Christian School,90101131,KB,Swasta,0,0,,2023-02-21 15:42:42,10,23,1,2,0,1,0,1
Jakarta Barat,Kembangan,KB KINDERFIELD PRE SCHOOL,69966976,KB,Swasta,0,0,,,0,0,0,0,0,0,0,0
Jakarta Barat,Kembangan,KB NOTRE DAME,70035897,KB,Swasta,0,0,,,0,0,0,0,0,0,0,0
Jakarta Barat,Kembangan,KB PAUD ACACIA HOUSE,69918428,KB,Swasta,0,0,,,0,0,0,0,0,0,0,0
Jakarta Barat,Kembangan,KB PAUD AL-AROF,69856743,KB,Swasta,0,0,,2023-02-16 08:36:15,1,20,2,3,2,2,0,0
Jakarta Barat,Kembangan,KB PAUD Al-Khoirot,69832252,KB,Swasta,0,0,,2022-08-19 12:31:50,0,0,0,4,2,0,0,0
Jakarta Barat,Kembangan,KB PAUD AL-QOLAM ( Yayasan Tarbiyatun Nuruddin Kembangan,70013928,KB,Swasta,0,0,,2023-02-27 09:10:33,3,45,4,4,0,3,0,0
Jakarta Barat,Kembangan,KB PAUD BAITURRAHMAH,69969756,KB,Swasta,0,0,,2023-02-02 09:51:29,3,41,4,3,2,4,0,0
Jakarta Barat,Kembangan,KB PAUD Cahaya Ilmu,69790641,KB,Swasta,0,0,,2022-12-07 18:20:20,0,0,0,3,2,0,0,0
Jakarta Barat,Kembangan,KB PAUD Darussalam,69832258,KB,Swasta,0,0,,2023-02-16 15:53:56,2,36,3,2,1,3,0,0
Jakarta Barat,Kembangan,KB PAUD Harapan Bunda,69790650,KB,Swasta,0,0,,2023-02-08 08:39:33,4,21,3,4,0,2,0,0
Jakarta Barat,Kembangan,KB PAUD KENANGA 7,69856742,KB,Swasta,0,0,,2022-08-29 13:52:03,0,0,0,4,1,0,0,0
Jakarta Barat,Kembangan,KB PAUD Kinderhouse Preschool & Kindergarten,70036401,KB,Swasta,0,0,,,0,0,0,0,0,0,0,0
Jakarta Barat,Kembangan,KB PAUD MELATI JOGLO,69832251,KB,Swasta,0,0,,2022-08-29 12:25:45,0,0,0,2,2,0,0,0
Jakarta Barat,Kembangan,KB PAUD NURHIDAYAH KEMBANGAN,69832260,KB,Swasta,0,0,,2023-03-08 14:14:13,3,69,3,4,1,3,0,0
Jakarta Barat,Kembangan,KB PAUD PAPI,69984882,KB,Swasta,0,0,,2023-02-16 23:35:58,3,43,5,2,0,2,0,1
Jakarta Barat,Kembangan,KB PAUD Pelangi Bunda,69832253,KB,Swasta,0,0,,2022-12-30 14:45:07,0,0,0,3,1,0,0,0
Jakarta Barat,Kembangan,KB PAUD RAFFLES CHRISTIAN SCHOOL,69978505,KB,Swasta,0,0,,2023-03-02 12:05:38,5,24,2,2,1,2,1,1
Jakarta Barat,Kembangan,KB PAUD RAJAWALI,69968011,KB,Swasta,0,0,,2022-08-25 14:50:02,0,0,0,1,1,0,0,0
Jakarta Barat,Kembangan,KB PAUD ROSALINDA,69939825,KB,Swasta,0,0,,2023-02-18 12:04:07,2,23,2,2,2,2,0,0
Jakarta Barat,Kembangan,KB THE LEARNING POINT KIDZ PRESCHOOL,69981844,KB,Swasta,0,0,,2023-01-24 11:28:49,2,10,3,3,2,4,0,0
Jakarta Barat,Kembangan,PAUD Aisyiyah Meruya Selatan,69790627,KB,Swasta,0,0,,2023-01-28 03:33:01,1,24,2,2,2,1,0,1
Jakarta Barat,Kembangan,PAUD AL- IKHLAS,69963863,KB,Swasta,0,0,,2022-11-09 08:52:10,0,0,0,5,1,0,0,0
Jakarta Barat,Kembangan,PAUD Al-AQSO,69790636,KB,Swasta,0,0,,2023-02-08 18:22:39,2,36,3,3,2,3,0,0
Jakarta Barat,Kembangan,PAUD AL-HIDAYAH,69832210,KB,Swasta,0,0,,2022-12-25 21:36:17,0,0,0,3,2,0,0,0
Jakarta Barat,Kembangan,PAUD AL-UKHUWAH,69906278,KB,Swasta,0,0,,2023-03-01 11:34:44,2,25,2,4,2,2,0,0
Jakarta Barat,Kembangan,PAUD AMARI,69906279,KB,Swasta,0,0,,2023-02-06 12:00:43,4,112,5,7,2,7,0,0
Jakarta Barat,Kembangan,PAUD AN-NUR,69903859,KB,Swasta,0,0,,2023-01-30 18:20:27,7,42,3,2,2,1,0,0
Jakarta Barat,Kembangan,PAUD ANEKA SARI,69902609,KB,Swasta,0,0,,2023-02-17 14:44:07,6,26,3,6,1,3,0,0
Jakarta Barat,Kembangan,PAUD Anggrek,69832254,KB,Swasta,0,0,,2023-01-29 10:31:31,3,51,3,7,1,4,0,0
Jakarta Barat,Kembangan,PAUD DARUSSALAM,69903860,KB,Swasta,0,0,,2022-11-15 08:47:15,0,0,0,5,1,0,0,0
Jakarta Barat,Kembangan,PAUD Harapan Mulia,69790609,KB,Swasta,0,0,,2022-08-03 13:27:34,0,0,0,2,2,0,0,0
Jakarta Barat,Kembangan,PAUD IT SALMAN ALFARISI,69896718,KB,Swasta,0,0,,2022-11-30 09:52:33,0,0,0,4,2,0,0,0
Jakarta Barat,Kembangan,PAUD MUSLIMAT ASSA ADAH,69905492,KB,Swasta,0,0,,2022-08-29 14:25:37,0,0,0,2,2,0,0,0
Jakarta Barat,Kembangan,PAUD Raudhotul Jannah,69790594,KB,Swasta,0,0,,2022-08-31 20:16:06,0,0,0,3,1,0,0,0
Jakarta Barat,Kembangan,PAUD Sinar Padian,69790591,KB,Swasta,0,0,,2023-02-28 11:30:19,3,78,4,4,2,3,0,0
Jakarta Barat,Kembangan,TPA Negeri Bale Bermain Pelangi,69990118,TPA,Negeri,0,0,,2023-02-16 09:13:58,4,30,3,3,1,2,0,0
Jakarta Barat,Kembangan,SPS Negeri Bale Bermain Melati,69990117,SPS,Negeri,0,0,,2022-08-10 18:45:13,0,0,0,2,1,0,0,0
Jakarta Barat,Kembangan,BKB PAUD Tulip,69790623,SPS,Swasta,0,0,,2023-01-19 11:55:44,3,16,2,1,3,2,0,0
Jakarta Barat,Kembangan,PAUD Al Irsyaad,69856740,SPS,Swasta,0,0,,2023-02-11 20:33:38,6,30,4,6,2,10,0,1
Jakarta Barat,Kembangan,PAUD AULIA,69856744,SPS,Swasta,0,0,,2023-03-08 22:57:11,0,0,0,5,2,0,0,0
Jakarta Barat,Kembangan,PAUD DARUL MUKMININ,69910743,SPS,Swasta,0,0,,2023-01-29 12:21:06,1,20,2,1,1,2,0,0
Jakarta Barat,Kembangan,PAUD Darul Qur an,69790598,SPS,Swasta,0,0,,2022-12-29 00:51:03,0,0,0,4,2,0,0,0
Jakarta Barat,Kembangan,PAUD Kenanga 9,69832261,SPS,Swasta,0,0,,2022-11-27 01:08:05,0,0,0,2,1,0,0,0
Jakarta Barat,Kembangan,PAUD Kenanga II,69832257,SPS,Swasta,0,0,,2023-01-23 11:29:06,2,22,2,1,2,2,0,0
Jakarta Barat,Kembangan,PAUD Permata Hati,69832256,SPS,Swasta,0,0,,2023-03-02 08:10:53,2,14,2,3,1,2,0,0
Jakarta Barat,Kembangan,SPS PAUD IT AL HAFIDZ,69972327,SPS,Swasta,0,0,,2023-02-27 11:16:35,3,20,2,2,2,3,0,0
Jakarta Barat,Kembangan,SPS PAUD NURUS SALAM,69995784,SPS,Swasta,0,0,,2021-09-28 21:09:45,0,0,0,0,0,0,0,0
Jakarta Barat,Kembangan,SD NEGERI JOGLO 01,20109067,SD,Negeri,2022,93,A,2023-03-07 11:36:41,12,740,24,28,7,17,3,1
Jakarta Barat,Kembangan,SD NEGERI JOGLO 03,20101916,SD,Negeri,2022,93,A,2023-02-21 14:15:51,9,719,23,29,7,16,1,1
Jakarta Barat,Kembangan,SD NEGERI JOGLO 05 PAGI,20105254,SD,Negeri,2022,92,A,2023-03-02 17:29:53,9,672,22,29,7,22,0,1
Jakarta Barat,Kembangan,SD NEGERI JOGLO 06 PAGI,20101913,SD,Negeri,2019,91,A,2023-03-08 11:08:47,8,250,9,12,5,9,1,1
Jakarta Barat,Kembangan,SD NEGERI JOGLO 08 PG,20101912,SD,Negeri,2019,91,A,2023-03-07 14:52:03,11,318,10,13,5,10,0,1
Jakarta Barat,Kembangan,SD NEGERI JOGLO 09 PG,20108940,SD,Negeri,2019,95,A,2023-02-23 14:36:09,16,681,22,25,8,18,1,1
Jakarta Barat,Kembangan,SD NEGERI JOGLO 10 PAGI,20105259,SD,Negeri,2019,91,A,2023-03-01 12:42:13,10,381,12,14,4,10,3,1
Jakarta Barat,Kembangan,SD NEGERI KEMBANGAN SELATAN 01 PG,20105366,SD,Negeri,2022,92,A,2023-02-24 13:54:43,8,549,18,22,6,18,1,1
Jakarta Barat,Kembangan,SD NEGERI KEMBANGAN SELATAN 03 PAGI,20105368,SD,Negeri,2022,89,B,2023-03-03 16:58:03,10,318,10,12,4,8,1,1
Jakarta Barat,Kembangan,SD NEGERI KEMBANGAN UTARA 01 PG,20105370,SD,Negeri,2019,94,A,2023-03-01 15:26:59,12,527,18,21,5,10,1,1
Jakarta Barat,Kembangan,SD NEGERI KEMBANGAN UTARA 04 PG,20105373,SD,Negeri,2021,93,A,2023-03-06 11:45:35,17,529,17,21,6,19,0,2
Jakarta Barat,Kembangan,SD NEGERI KEMBANGAN UTARA 05 PG,20109301,SD,Negeri,2022,92,A,2023-02-27 02:24:52,21,366,12,15,4,10,3,1
Jakarta Barat,Kembangan,SD NEGERI KEMBANGAN UTARA 06 PAGI,20101406,SD,Negeri,2022,93,A,2023-03-08 11:30:34,10,380,12,13,4,10,1,1
Jakarta Barat,Kembangan,SD NEGERI KEMBANGAN UTARA 07 PT,20105376,SD,Negeri,2022,92,A,2023-03-08 13:12:14,5,342,11,14,4,12,1,1
Jakarta Barat,Kembangan,SD NEGERI KEMBANGAN UTARA 08 PT,20105377,SD,Negeri,2019,93,A,2023-03-06 18:29:02,4,337,11,11,4,12,3,1
Jakarta Barat,Kembangan,SD NEGERI KEMBANGAN UTARA 09,20105378,SD,Negeri,2022,93,A,2023-02-20 10:55:23,14,694,22,25,6,10,0,1
Jakarta Barat,Kembangan,SD NEGERI KEMBANGAN UTARA 10,20105379,SD,Negeri,2022,93,A,2023-02-22 05:07:56,4,690,22,29,7,9,0,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA SELATAN 01 PAGI,20105403,SD,Negeri,2021,92,A,2023-02-24 09:59:51,4,646,21,25,5,15,2,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA SELATAN 03,20105405,SD,Negeri,2021,91,A,2023-03-04 08:36:27,15,528,17,17,5,20,1,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA SELATAN 04,20105406,SD,Negeri,2021,91,A,2023-03-08 07:03:02,15,635,20,24,7,19,1,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA SELATAN 06 PG,20105408,SD,Negeri,2022,91,A,2023-03-08 10:04:45,9,370,13,16,5,14,1,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA UTARA 02 PAGI,20105411,SD,Negeri,2022,92,A,2023-02-20 15:16:39,11,603,19,25,6,19,2,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA UTARA 03,20105412,SD,Negeri,2018,91,A,2023-02-21 14:40:19,9,456,16,19,7,8,0,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA UTARA 05 PAGI,20101373,SD,Negeri,2019,92,A,2023-02-22 08:59:21,4,529,19,26,7,25,1,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA UTARA 07 PG,20105416,SD,Negeri,2019,93,A,2023-03-02 15:48:59,6,241,8,10,3,6,1,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA UTARA 08,20105417,SD,Negeri,2019,92,A,2023-03-02 14:39:07,9,469,15,17,5,7,0,0
Jakarta Barat,Kembangan,SD NEGERI MERUYA UTARA 09 PG,20105418,SD,Negeri,2019,91,A,2023-03-06 19:47:51,6,265,9,11,4,9,0,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA UTARA 10 PG,20105419,SD,Negeri,2021,91,A,2023-03-08 11:17:31,7,264,9,11,4,8,1,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA UTARA 12 PAGI,20105421,SD,Negeri,2022,92,A,2023-02-07 10:26:50,1,377,12,14,4,10,1,1
Jakarta Barat,Kembangan,SD NEGERI MERUYA UTARA 13,20101447,SD,Negeri,2022,93,A,2023-03-06 08:01:26,6,577,19,24,6,8,2,1
Jakarta Barat,Kembangan,SD NEGERI SRENGSENG 01,20105506,SD,Negeri,2020,93,A,2023-03-07 14:10:16,11,516,17,19,6,9,1,1
Jakarta Barat,Kembangan,SD NEGERI SRENGSENG 03 PAGI,20105508,SD,Negeri,2019,92,A,2023-03-08 06:44:28,11,286,10,10,5,8,1,0
Jakarta Barat,Kembangan,SD NEGERI SRENGSENG 04,20105509,SD,Negeri,2022,92,A,2023-03-07 10:06:07,20,330,11,14,5,12,0,1
Jakarta Barat,Kembangan,SD NEGERI SRENGSENG 05 PG,20105510,SD,Negeri,2022,94,A,2023-03-02 14:53:21,13,310,10,12,4,8,0,1
Jakarta Barat,Kembangan,SD NEGERI SRENGSENG 06,20105511,SD,Negeri,2021,92,A,2023-03-02 12:36:31,10,545,18,21,6,8,0,1
Jakarta Barat,Kembangan,SD Bina Insan Mandiri,20105630,SD,Swasta,2022,94,A,2023-02-02 21:46:33,6,280,12,20,3,16,2,1
Jakarta Barat,Kembangan,SD CITRA AZ ZAHRA,20109203,SD,Swasta,2019,98,A,2023-03-08 13:56:07,23,761,31,45,9,31,1,1
Jakarta Barat,Kembangan,SD HOPE ACADEMY,70026365,SD,Swasta,0,0,,,0,0,0,12,4,0,0,0
Jakarta Barat,Kembangan,SD ISLAM AL IHSAN,20105605,SD,Swasta,2022,93,A,2023-02-15 12:30:33,8,277,12,14,4,13,2,1
Jakarta Barat,Kembangan,SD Islam Al-Azhar 8 Kembangan,20105600,SD,Swasta,2021,99,A,2023-03-08 07:42:42,32,791,24,49,9,24,2,1
Jakarta Barat,Kembangan,SD JAKARTA ISLAMIC SCHOOL,20110342,SD,Swasta,2022,92,A,2023-02-16 09:16:25,3,349,15,33,2,24,1,1
Jakarta Barat,Kembangan,SD MAKARIOS,20105721,SD,Swasta,2021,92,A,2023-02-24 16:27:13,12,251,10,25,5,12,2,1
Jakarta Barat,Kembangan,SD NOTRE DAME,20105733,SD,Swasta,2019,97,A,2023-03-03 21:18:38,3,506,22,37,6,23,0,1
Jakarta Barat,Kembangan,SD PLAYFIELD,70007982,SD,Swasta,0,0,,2023-03-06 12:49:38,1,62,4,11,4,6,3,1
Jakarta Barat,Kembangan,SDI AS SALAM JOGLO,69880787,SD,Swasta,2021,91,A,2023-02-14 09:01:11,5,292,15,20,11,14,2,1
Jakarta Barat,Kembangan,SDIT ABATA,20105138,SD,Swasta,2022,96,A,2023-02-23 10:45:19,6,392,18,36,4,18,2,1
Jakarta Barat,Kembangan,SDIT FITRAH TUNAS BANGSA,70036809,SD,Swasta,0,0,,,0,0,0,0,0,0,0,0
Jakarta Barat,Kembangan,SDS Abdi Siswa,20109317,SD,Swasta,2019,96,A,2023-02-21 13:08:55,9,384,16,23,5,16,2,1
Jakarta Barat,Kembangan,SDS High Scope Ind. Unit Alfa Indah,20108939,SD,Swasta,2012,94,A,2023-02-02 10:02:25,12,189,10,23,4,17,1,1
Jakarta Barat,Kembangan,SDS HOLY ANGELS,20109575,SD,Swasta,0,0,,2023-02-06 11:36:30,3,101,6,7,3,7,2,1
Jakarta Barat,Kembangan,SDS Ipeka Puri,20105684,SD,Swasta,2019,96,A,2023-02-14 14:49:29,5,682,21,39,3,21,1,1
Jakarta Barat,Kembangan,SDS Kasih Bunda,20110263,SD,Swasta,2021,91,A,2023-02-09 13:32:02,3,99,6,8,4,6,3,1
Jakarta Barat,Kembangan,SDS LAZUARDI CORDOVA GIS,20109512,SD,Swasta,2018,95,A,2023-02-26 12:53:50,6,142,8,21,11,12,3,1
Jakarta Barat,Kembangan,SDS Miftahul Falah,20105725,SD,Swasta,2022,85,B,2023-03-08 09:53:21,14,161,7,10,3,7,0,1
Jakarta Barat,Kembangan,SDS Patmos,20101743,SD,Swasta,2022,92,A,2023-02-01 10:28:37,2,36,6,11,4,7,0,1
Jakarta Barat,Kembangan,SDS PERMATA HARAPAN,20112514,SD,Swasta,2019,94,A,2023-02-20 15:08:44,6,245,12,18,4,12,2,2
Jakarta Barat,Kembangan,SDS Permata Harapan Bangsa,69981793,SD,Swasta,2019,93,A,2023-01-24 16:16:29,4,102,6,7,3,6,1,1
Jakarta Barat,Kembangan,SDS Petra,20109068,SD,Swasta,2020,91,A,2023-02-24 21:58:45,16,121,6,6,3,6,2,1
Jakarta Barat,Kembangan,SDS Saint John s School,20108328,SD,Swasta,2018,95,A,2023-03-08 08:21:47,28,402,18,29,4,18,3,1
Jakarta Barat,Kembangan,SDS Samaria Kudus,20105753,SD,Swasta,2022,96,A,2023-03-08 09:33:07,11,201,8,16,3,8,1,1
Jakarta Barat,Kembangan,SDS WOODLANDS MONTESSORI,69921294,SD,Swasta,2022,92,A,2023-03-08 14:05:48,21,53,6,14,4,11,1,1
Jakarta Barat,Kembangan,SMP NEGERI 105 JAKARTA,20101556,SMP,Negeri,2021,94,A,2023-02-26 06:47:57,10,786,21,34,11,21,3,1
Jakarta Barat,Kembangan,SMP NEGERI 134 JAKARTA,20101563,SMP,Negeri,2019,91,A,2023-02-27 19:33:12,13,741,20,28,11,21,3,1
Jakarta Barat,Kembangan,SMP NEGERI 142 JAKARTA,20101564,SMP,Negeri,2019,94,A,2023-03-06 10:46:06,34,869,24,35,13,16,2,1
Jakarta Barat,Kembangan,SMP Negeri 206,20101533,SMP,Negeri,2019,94,A,2023-03-08 06:35:50,8,745,20,26,10,17,2,1
Jakarta Barat,Kembangan,SMP Negeri 207,20101532,SMP,Negeri,2019,94,A,2023-02-14 08:25:18,22,786,21,33,10,21,2,1
Jakarta Barat,Kembangan,SMP Negeri 215,20101531,SMP,Negeri,2022,92,A,2023-03-03 17:01:35,21,891,24,32,13,24,3,1
Jakarta Barat,Kembangan,SMP NEGERI 219,20101530,SMP,Negeri,2019,94,A,2023-02-28 11:05:42,38,819,22,38,12,22,1,1
Jakarta Barat,Kembangan,SMP Al Abror,20106719,SMP,Swasta,2019,89,B,2023-01-22 17:06:44,2,47,3,5,1,4,3,1
Jakarta Barat,Kembangan,SMP AL BAYAN ISLAMIC SCHOOL,69973641,SMP,Swasta,2021,93,A,2023-02-21 15:14:02,17,227,8,26,7,12,3,1
Jakarta Barat,Kembangan,SMP AL WASHILAH,20106731,SMP,Swasta,2021,91,A,2023-02-22 22:30:31,8,51,3,5,0,5,2,1
Jakarta Barat,Kembangan,SMP Al-Manshuriyah,20106734,SMP,Swasta,2019,92,A,2023-03-01 10:29:40,3,265,10,16,2,15,2,1
Jakarta Barat,Kembangan,SMP BINA INSAN MANDIRI,20109073,SMP,Swasta,2021,91,A,2023-03-07 15:06:40,7,139,5,6,3,7,2,1
Jakarta Barat,Kembangan,SMP Budi Murni 2,20108797,SMP,Swasta,2022,92,A,2023-03-07 11:54:53,4,150,5,9,7,11,3,1
Jakarta Barat,Kembangan,SMP HighScope Indonesia,69972022,SMP,Swasta,2019,83,B,2023-03-07 14:58:20,6,55,3,7,7,8,3,2
Jakarta Barat,Kembangan,SMP HOLY ANGELS,70010820,SMP,Swasta,0,0,,2023-01-27 13:34:06,3,15,3,6,2,3,2,1
Jakarta Barat,Kembangan,SMP IPEKA PURI,20109324,SMP,Swasta,2019,93,A,2023-02-07 09:06:30,3,456,14,25,7,15,11,1
Jakarta Barat,Kembangan,SMP Islam Al Azhar 10,20106720,SMP,Swasta,2021,98,A,2023-02-16 21:11:36,7,404,12,24,9,12,3,1
Jakarta Barat,Kembangan,SMP Islam Al-Ihsan,20106805,SMP,Swasta,2021,91,A,2023-02-20 12:50:57,9,253,9,12,6,10,4,1
Jakarta Barat,Kembangan,SMP Islam Plus Al-Zahra,20109915,SMP,Swasta,2021,81,B,2023-03-06 14:57:04,4,4,2,11,1,3,3,1
Jakarta Barat,Kembangan,SMP Islam Terpadu Insan Mubarak,20109288,SMP,Swasta,2019,91,A,2023-02-13 08:58:13,3,51,3,9,6,6,3,1
Jakarta Barat,Kembangan,SMP K Samaria Kudus,20108804,SMP,Swasta,2022,92,A,2023-02-28 11:14:46,13,66,3,11,3,6,4,1
Jakarta Barat,Kembangan,SMP KATOLIK ABDI SISWA II,69920667,SMP,Swasta,2021,94,A,2023-02-22 12:04:39,8,108,4,7,2,6,4,1
Jakarta Barat,Kembangan,SMP Kembangan,20106823,SMP,Swasta,2018,86,B,2023-02-20 09:23:31,6,85,4,14,5,7,3,1
Jakarta Barat,Kembangan,SMP Leaderss Khalid bin Walid,70035881,SMP,Swasta,0,0,,,0,0,0,5,2,0,0,0
Jakarta Barat,Kembangan,SMP MAKARIOS,20108517,SMP,Swasta,2022,92,A,2023-02-20 14:12:32,5,109,6,8,7,6,3,1
Jakarta Barat,Kembangan,SMP Meruya Ilir 1,20106839,SMP,Swasta,2021,91,A,2023-02-23 08:39:10,10,208,7,11,1,10,3,1
Jakarta Barat,Kembangan,SMP MITRA REFORMASI,20109520,SMP,Swasta,2021,88,B,2023-03-07 11:33:59,14,124,5,8,4,6,2,1
